object_identifier	identifier	file_format	file_function	size	HEX(f.digest)	revision_number	last_fixity_check
amjewess:taj1895.0009.001:00000007	04b80cfe-0cf9-8e70-0249-3e5f649b1083/metadata/00000007.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7895	42377ED916100E758E62ACAD38C7037E846ED4C9472ADFD8C6B96C4626815138	1	2025-08-25 14:55:00.169641
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/data/00000008.function:service.format:image.jp2	image/jp2	function:service	8476	4ACE8D3284038FDDF796B1BAA2EDC3ED5F1C4D904876F7388D0D96D1A204CA5E	1	2025-08-25 14:55:00.170289
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/data/00000008.function:source.format:image.tif	image/tiff	function:source	6870	1DA76727B56286D0503527D3A8EB40022639D45EB983C4F739CB6D82582A33A5	1	2025-08-25 14:55:00.170382
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/descriptor/2daf5ae8-c0a2-3637-f313-21ff83387af7.types:fileset.mets2.xml	application/xml	function:descriptor	1928	DCD18EBDB31386B5C7BF68B1FB620BD5C5990950CCA48A6E09034974FE6DAEB9	1	2025-08-25 14:55:00.170243
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/metadata/00000008.function:service.format:image.function:event.premis.xml	application/xml	function:event	7330	9E8545DC7DBB4CAA7A7D38117FC6B7DA663D15281F80435B140523ECAE9222ED	1	2025-08-25 14:55:00.170353
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/metadata/00000008.function:service.format:image.function:technical.mix.xml	application/xml	function:technical	675	C7828D1AB36459B1530DD02B08480A933B2B80C65B0DE937EC8325426F2C0BD9	1	2025-08-25 14:55:00.170323
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/metadata/00000008.function:source.format:image.function:event.premis.xml	application/xml	function:event	3680	67E402970BB83535926D2C2F10E4468737408C12BE167BE008DAC2522397BF8B	1	2025-08-25 14:55:00.170438
amjewess:taj1895.0009.001:00000008	2daf5ae8-c0a2-3637-f313-21ff83387af7/metadata/00000008.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	1671	7B6E197F3D3F8EC8F04263F0904D36D03D04D1BA6BF7DC3574BE466F8CF7088C	1	2025-08-25 14:55:00.170410
amjewess:taj1895.0009.001:00000009	c7293ac2-beb3-14c9-9ee1-4bb078e568e7/data/00000009.function:source.format:image.tif	image/tiff	function:source	1949	68E8C0FF09BE05488803C1CAFD4372FB9C3901DAA725DE8FFA620201CD44559A	1	2025-08-25 14:55:00.170945
amjewess:taj1895.0009.001:00000009	c7293ac2-beb3-14c9-9ee1-4bb078e568e7/descriptor/c7293ac2-beb3-14c9-9ee1-4bb078e568e7.types:fileset.mets2.xml	application/xml	function:descriptor	5829	B7E986B9B28C72B9DA12BC4769F5F7C217B403210455946E1AC3BFCD005CB168	1	2025-08-25 14:55:00.170906
amjewess:taj1895.0009.001:00000009	c7293ac2-beb3-14c9-9ee1-4bb078e568e7/metadata/00000009.function:source.format:image.function:event.premis.xml	application/xml	function:event	9521	0AC6EFAD07CAFA88EEA46F81858D7C0CC36D6B94FF656F3ACFED22F5EB31097A	1	2025-08-25 14:55:00.171001
amjewess:taj1895.0009.001:00000009	c7293ac2-beb3-14c9-9ee1-4bb078e568e7/metadata/00000009.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	5468	8CABE225E637AE99F875A7501547CE145D69D4D34EC28E83533BA5103D30F858	1	2025-08-25 14:55:00.170975
amjewess:taj1895.0009.001:00000010	52fbab68-1134-55f0-481e-56f6c02f6f19/data/00000010.function:source.format:image.tif	image/tiff	function:source	2987	289CC7B23C351E7706CCDE6C42CFE83CC0F76A29BBBECDCE9DFF7B886C6E02B7	1	2025-08-25 14:55:00.171477
amjewess:taj1895.0009.001:00000010	52fbab68-1134-55f0-481e-56f6c02f6f19/descriptor/52fbab68-1134-55f0-481e-56f6c02f6f19.types:fileset.mets2.xml	application/xml	function:descriptor	6931	108810406DFEE85E903F28236BC5052C03044C36BC53CB16499872F4EE4AAAED	1	2025-08-25 14:55:00.171439
amjewess:taj1895.0009.001:00000010	52fbab68-1134-55f0-481e-56f6c02f6f19/metadata/00000010.function:source.format:image.function:event.premis.xml	application/xml	function:event	2561	6547372EBCC6D391A04EE62E3979FC5D629F813E72316E2FF47424ED1F25A410	1	2025-08-25 14:55:00.171533
amjewess:taj1895.0009.001:00000010	52fbab68-1134-55f0-481e-56f6c02f6f19/metadata/00000010.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4457	F5CB9121BB07A8CDB78DE1548732428E909A92FCB66BB88A1C96B3139CA50094	1	2025-08-25 14:55:00.171506
amjewess:taj1895.0009.001:00000011	5f78bf1a-c1ce-1975-6deb-88988fda0b9f/data/00000011.function:source.format:image.tif	image/tiff	function:source	3208	0276F457D64B80D1671A9C4B312594B337BB04F94EFA6C9B7C064BC0A05A619F	1	2025-08-25 14:55:00.171986
amjewess:taj1895.0009.001:00000011	5f78bf1a-c1ce-1975-6deb-88988fda0b9f/descriptor/5f78bf1a-c1ce-1975-6deb-88988fda0b9f.types:fileset.mets2.xml	application/xml	function:descriptor	5296	5333E78836C103DEA4FEDF5167AB6BC4D3087A9C96053FAD8A0468C10AE11B7D	1	2025-08-25 14:55:00.171948
amjewess:taj1895.0009.001:00000011	5f78bf1a-c1ce-1975-6deb-88988fda0b9f/metadata/00000011.function:source.format:image.function:event.premis.xml	application/xml	function:event	9202	121FD983CE7B3EB20470F1795145F4245D8A5AA256883CC4F6B2A94D53270E55	1	2025-08-25 14:55:00.172040
amjewess:taj1895.0009.001:00000011	5f78bf1a-c1ce-1975-6deb-88988fda0b9f/metadata/00000011.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2012	2046662422B200036E29D15BFA808BF62F81BFBDAC18BA3C0DAE4C4CF76BFA1F	1	2025-08-25 14:55:00.172014
amjewess:taj1895.0009.001:00000012	14fe3e02-9062-b1ed-6f54-996404852342/data/00000012.function:source.format:image.tif	image/tiff	function:source	9204	0DE3E163B69F490F41F51355F0F6621716DE2C0367AD073FB46E0A2E503CEC5A	1	2025-08-25 14:55:00.172564
amjewess:taj1895.0009.001:00000012	14fe3e02-9062-b1ed-6f54-996404852342/descriptor/14fe3e02-9062-b1ed-6f54-996404852342.types:fileset.mets2.xml	application/xml	function:descriptor	8590	DA15ABB77152C5468AC1E582C703BD0AC6CCE3B827BB86EDAED5862C3260FAE6	1	2025-08-25 14:55:00.172526
amjewess:taj1895.0009.001:00000012	14fe3e02-9062-b1ed-6f54-996404852342/metadata/00000012.function:source.format:image.function:event.premis.xml	application/xml	function:event	822	7D055F68CAFC8EA3A0A9B0491C6AACEAE4743B277179365C46DD05B7E26A3013	1	2025-08-25 14:55:00.172618
amjewess:taj1895.0009.001:00000012	14fe3e02-9062-b1ed-6f54-996404852342/metadata/00000012.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8237	C4B1437426A0EFB52CA66976D4C15945A36D546E35A928A875ED92A2A2F9C9A2	1	2025-08-25 14:55:00.172592
amjewess:taj1895.0009.001:00000013	c7269ac4-9af5-b727-c543-7e1251a1db9e/data/00000013.function:source.format:image.tif	image/tiff	function:source	5050	A305CB6EC7E19595D409889CAF1AD7D545B62ECB5576067C28709D4C47DC2ED1	1	2025-08-25 14:55:00.173073
amjewess:taj1895.0009.001:00000013	c7269ac4-9af5-b727-c543-7e1251a1db9e/descriptor/c7269ac4-9af5-b727-c543-7e1251a1db9e.types:fileset.mets2.xml	application/xml	function:descriptor	9439	952E894CD108726A51A8B68FA439436275BB13E60546BD4A47CB6F271FE948A7	1	2025-08-25 14:55:00.173036
amjewess:taj1895.0009.001:00000013	c7269ac4-9af5-b727-c543-7e1251a1db9e/metadata/00000013.function:source.format:image.function:event.premis.xml	application/xml	function:event	3828	117CE6791481EC892D765297C8ED00FEE55E222DA2DB502536E4A573A09508EF	1	2025-08-25 14:55:00.173126
amjewess:taj1895.0009.001:00000013	c7269ac4-9af5-b727-c543-7e1251a1db9e/metadata/00000013.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2819	40A57CD4664C769A84BF9F48CEE58E5C4B6945BD6C8AEE1C69A53DF2A604A0BE	1	2025-08-25 14:55:00.173101
amjewess:taj1895.0009.001:00000014	24cd803b-5c70-f969-62a9-0ccc2765ffa1/data/00000014.function:source.format:image.tif	image/tiff	function:source	8202	70E576E744D914ABB3942833944F7E66EC567CAD54EB3387713054765D5746B8	1	2025-08-25 14:55:00.173567
amjewess:taj1895.0009.001:00000014	24cd803b-5c70-f969-62a9-0ccc2765ffa1/descriptor/24cd803b-5c70-f969-62a9-0ccc2765ffa1.types:fileset.mets2.xml	application/xml	function:descriptor	7099	E89D89C09B938584B47DB91327BF7E30C0F1E923CA8E2FA6667E6DBC6A557027	1	2025-08-25 14:55:00.173530
amjewess:taj1895.0009.001:00000014	24cd803b-5c70-f969-62a9-0ccc2765ffa1/metadata/00000014.function:source.format:image.function:event.premis.xml	application/xml	function:event	3726	33AC2CE7381DD2BE44965931789222B23BC5A78E0F0FF35B8C60781A0DF60D13	1	2025-08-25 14:55:00.173624
amjewess:taj1895.0009.001:00000014	24cd803b-5c70-f969-62a9-0ccc2765ffa1/metadata/00000014.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8471	3E2F4E43CADA481868D20272079B697D8423B6826E8163B0B07E850ACD9D81C5	1	2025-08-25 14:55:00.173598
amjewess:taj1895.0009.001:00000015	65a39056-6e82-59bf-7c1c-bc2f8bc27af8/data/00000015.function:source.format:image.tif	image/tiff	function:source	8530	81EE0843708A11DD10363764D6FC93F0AF856F202A3AEAA7D85A4595D5E258C3	1	2025-08-25 14:55:00.174068
amjewess:taj1895.0009.001:00000015	65a39056-6e82-59bf-7c1c-bc2f8bc27af8/descriptor/65a39056-6e82-59bf-7c1c-bc2f8bc27af8.types:fileset.mets2.xml	application/xml	function:descriptor	5126	A2A224E960E63E2362AB886A4B04560A9CB8D18799AB5968B4270BF79720EB48	1	2025-08-25 14:55:00.174030
amjewess:taj1895.0009.001:00000015	65a39056-6e82-59bf-7c1c-bc2f8bc27af8/metadata/00000015.function:source.format:image.function:event.premis.xml	application/xml	function:event	7151	307366138079BDF5C196334AF258FA452C8409177A8BA7041C7AF8558B0BB191	1	2025-08-25 14:55:00.174121
amjewess:taj1895.0009.001:00000015	65a39056-6e82-59bf-7c1c-bc2f8bc27af8/metadata/00000015.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9142	9C3510556A3315650AD02C6D71CC79FE2C9140F702B866685C464454B7C3D6C1	1	2025-08-25 14:55:00.174096
amjewess:taj1895.0009.001:00000016	9849f8a3-9c94-1429-e573-213e173d3b47/data/00000016.function:source.format:image.tif	image/tiff	function:source	1713	97545CA11679986BF9A65FD2C479413903E2B0A9000EBC65A69AA1DDCB53042F	1	2025-08-25 14:55:00.174618
amjewess:taj1895.0009.001:00000016	9849f8a3-9c94-1429-e573-213e173d3b47/descriptor/9849f8a3-9c94-1429-e573-213e173d3b47.types:fileset.mets2.xml	application/xml	function:descriptor	2637	54CABC27A2377A220F6A94355682388BF835B7B5F06F2E2B87A2717F1D9E2BFE	1	2025-08-25 14:55:00.174581
amjewess:taj1895.0009.001:00000016	9849f8a3-9c94-1429-e573-213e173d3b47/metadata/00000016.function:source.format:image.function:event.premis.xml	application/xml	function:event	8618	E731C9D38F4C2D9FDE09DE7B7376D99AC865E4ABD5502B056A65E950EACD363D	1	2025-08-25 14:55:00.174672
amjewess:taj1895.0009.001:00000016	9849f8a3-9c94-1429-e573-213e173d3b47/metadata/00000016.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7354	26B0B268D19C61D3E7B8F634E786F1FBC0161CE5862B6BCA2D9141757CDD321F	1	2025-08-25 14:55:00.174647
amjewess:taj1895.0009.001:00000017	0915890c-37cc-2f8f-0635-62b0ebc6a97e/data/00000017.function:source.format:image.tif	image/tiff	function:source	6350	45CA8F09444274094947EED3A1E9B91513A99B5B990CFE3DA3E9C329E7FDDD8B	1	2025-08-25 14:55:00.175118
amjewess:taj1895.0009.001:00000017	0915890c-37cc-2f8f-0635-62b0ebc6a97e/descriptor/0915890c-37cc-2f8f-0635-62b0ebc6a97e.types:fileset.mets2.xml	application/xml	function:descriptor	5049	F3F1C825C5A7D810F4A1D210CEEDC1FBDEDE154138767FAB8170C088C16509DB	1	2025-08-25 14:55:00.175081
amjewess:taj1895.0009.001:00000017	0915890c-37cc-2f8f-0635-62b0ebc6a97e/metadata/00000017.function:source.format:image.function:event.premis.xml	application/xml	function:event	8470	3D7D4926440615126952EDF07CC0776689E0F946A69D05EEC33395513D0CBE38	1	2025-08-25 14:55:00.175171
amjewess:taj1895.0009.001:00000017	0915890c-37cc-2f8f-0635-62b0ebc6a97e/metadata/00000017.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9979	BD11B8809AFEE3D39985B70D1CB28A3FE9393371AF44C622987EE1905565A8F8	1	2025-08-25 14:55:00.175147
amjewess:taj1895.0009.001:00000018	10214ece-235f-5c38-f1b9-b4a81150fb13/data/00000018.function:source.format:image.tif	image/tiff	function:source	5172	9E8FF2314F038492F5BEE3D24D3C5FBABF811148021A326E0DCEF99C2A551C05	1	2025-08-25 14:55:00.175616
amjewess:taj1895.0009.001:00000018	10214ece-235f-5c38-f1b9-b4a81150fb13/descriptor/10214ece-235f-5c38-f1b9-b4a81150fb13.types:fileset.mets2.xml	application/xml	function:descriptor	3137	0DDE3D7A0CFCF5AF64F25890331637B4019917732639ABCEE9F0567F1D8A02FC	1	2025-08-25 14:55:00.175578
amjewess:taj1895.0009.001:00000018	10214ece-235f-5c38-f1b9-b4a81150fb13/metadata/00000018.function:source.format:image.function:event.premis.xml	application/xml	function:event	2667	1CE9DB06AC556CEB7091DF0DCE51476F9FF415EEF5BD40A4FFEC93FB88A9D6B2	1	2025-08-25 14:55:00.175670
amjewess:taj1895.0009.001:00000018	10214ece-235f-5c38-f1b9-b4a81150fb13/metadata/00000018.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7812	228224238BAD4C5863DD32F27BC7F0719FB91AB8F057496DCD4FDE813865BBD1	1	2025-08-25 14:55:00.175645
amjewess:taj1895.0009.001:00000019	d54e5082-7668-4327-2579-2c9ad00287f0/data/00000019.function:source.format:image.tif	image/tiff	function:source	2320	1E1748A86130180B07C67B2584CB0A42411CB7F24B52E5D9F85C56C520AEDB0F	1	2025-08-25 14:55:00.176114
amjewess:taj1895.0009.001:00000019	d54e5082-7668-4327-2579-2c9ad00287f0/descriptor/d54e5082-7668-4327-2579-2c9ad00287f0.types:fileset.mets2.xml	application/xml	function:descriptor	5943	52FEDFBB7660A7557C79D38CEC65648BE04D58162EAF7F41D0F9CCFEF128E802	1	2025-08-25 14:55:00.176077
amjewess:taj1895.0009.001:00000019	d54e5082-7668-4327-2579-2c9ad00287f0/metadata/00000019.function:source.format:image.function:event.premis.xml	application/xml	function:event	9991	B51F7A5DBB237BDF4A227B842C6F3BA1EB1ECAD861F44103B9DECE8E5600319E	1	2025-08-25 14:55:00.176170
amjewess:taj1895.0009.001:00000019	d54e5082-7668-4327-2579-2c9ad00287f0/metadata/00000019.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7118	EF3F9DAF4E240A430DF101348BC017C431B34F0F8B07EC43E31D9D4C06C399C4	1	2025-08-25 14:55:00.176145
amjewess:taj1895.0009.001:00000020	4726ca37-9258-b2b7-90f4-8f8ce1bb2339/data/00000020.function:source.format:image.tif	image/tiff	function:source	1821	342E4969AF3A49DAC607B1CEB78CC6039FE675A57F7129315A083EEA675B1514	1	2025-08-25 14:55:00.176596
amjewess:taj1895.0009.001:00000020	4726ca37-9258-b2b7-90f4-8f8ce1bb2339/descriptor/4726ca37-9258-b2b7-90f4-8f8ce1bb2339.types:fileset.mets2.xml	application/xml	function:descriptor	8541	325EB56ED319F574DFFC0A61D8F8FEBD008396FBEC5A60E089B00D0B98D032D3	1	2025-08-25 14:55:00.176563
amjewess:taj1895.0009.001:00000020	4726ca37-9258-b2b7-90f4-8f8ce1bb2339/metadata/00000020.function:source.format:image.function:event.premis.xml	application/xml	function:event	9466	FA1754A69ED972A182715A0264E60097CA62477E80744F0688DE6E0907CA5C2B	1	2025-08-25 14:55:00.176688
amjewess:taj1895.0009.001:00000020	4726ca37-9258-b2b7-90f4-8f8ce1bb2339/metadata/00000020.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2671	BBF2C9D6F89139C1B423515D505ABB9778C321D44AB81076872CE1562B943496	1	2025-08-25 14:55:00.176664
amjewess:taj1895.0009.001:00000021	6cd321e8-b0fc-3b09-4cc3-6eee9d28db38/data/00000021.function:source.format:image.tif	image/tiff	function:source	8765	21133A68984042420DF6F66C5B7519961CBDCB66DFB345BC4FFB5C06B59BF527	1	2025-08-25 14:55:00.177088
amjewess:taj1895.0009.001:00000021	6cd321e8-b0fc-3b09-4cc3-6eee9d28db38/descriptor/6cd321e8-b0fc-3b09-4cc3-6eee9d28db38.types:fileset.mets2.xml	application/xml	function:descriptor	7883	31DBE6D5AFE99000AB9168D06195FDE4FE6D2A9D12421A86828BC04602FDE2BC	1	2025-08-25 14:55:00.177054
amjewess:taj1895.0009.001:00000021	6cd321e8-b0fc-3b09-4cc3-6eee9d28db38/metadata/00000021.function:source.format:image.function:event.premis.xml	application/xml	function:event	1601	7926DDAEC0FAD8928EC18EA3725D49FC18EDF3F1F3ADA687192A05FF0AE86255	1	2025-08-25 14:55:00.177135
amjewess:taj1895.0009.001:00000021	6cd321e8-b0fc-3b09-4cc3-6eee9d28db38/metadata/00000021.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	952	CE2678E56C75DC20D59126B8E95E494BF387E3976511FA6A1E635A6548A49B03	1	2025-08-25 14:55:00.177113
amjewess:taj1895.0009.001:00000022	2db5f0f6-75a6-a9fd-58f2-c50e16fa3627/data/00000022.function:source.format:image.tif	image/tiff	function:source	4911	AD94EF69629A45BFF63BCFA56B3D38C38DC45BDC6EE41407C850D339854AD1BA	1	2025-08-25 14:55:00.177526
amjewess:taj1895.0009.001:00000022	2db5f0f6-75a6-a9fd-58f2-c50e16fa3627/descriptor/2db5f0f6-75a6-a9fd-58f2-c50e16fa3627.types:fileset.mets2.xml	application/xml	function:descriptor	9484	51E4C2530FD3AE456F63241E73A36318CEFF18425DBDC547971E60685755EF49	1	2025-08-25 14:55:00.177494
amjewess:taj1895.0009.001:00000022	2db5f0f6-75a6-a9fd-58f2-c50e16fa3627/metadata/00000022.function:source.format:image.function:event.premis.xml	application/xml	function:event	3741	103DAD5686AAC33C0B37A97B978E33DC0C17B4C94AE9D32902A6373CF5ECB6C2	1	2025-08-25 14:55:00.177573
amjewess:taj1895.0009.001:00000022	2db5f0f6-75a6-a9fd-58f2-c50e16fa3627/metadata/00000022.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	3208	D4BB3D638CBCBC35E528A8057A1A6ABF0FC2671BDAEDDD65D96EC92F676C060A	1	2025-08-25 14:55:00.177551
amjewess:taj1895.0009.001:00000023	29d9ab60-e02f-c118-bcff-16bdd91626c7/data/00000023.function:source.format:image.tif	image/tiff	function:source	1860	B9E048E94B54B67282041F1C81EFF48DD7BF2E0F443638FE79368E63F127BCE0	1	2025-08-25 14:55:00.177967
amjewess:taj1895.0009.001:00000023	29d9ab60-e02f-c118-bcff-16bdd91626c7/descriptor/29d9ab60-e02f-c118-bcff-16bdd91626c7.types:fileset.mets2.xml	application/xml	function:descriptor	7575	D59655DE371FA9446B4E30F62B60F6CC5F9F1E504E0D101B36B7270F7D6BC45A	1	2025-08-25 14:55:00.177934
amjewess:taj1895.0009.001:00000023	29d9ab60-e02f-c118-bcff-16bdd91626c7/metadata/00000023.function:source.format:image.function:event.premis.xml	application/xml	function:event	1481	7994F7A00B7F6F991746B99319E60AE3E93795930C86CE904DCEBAC9D594E632	1	2025-08-25 14:55:00.178019
amjewess:taj1895.0009.001:00000023	29d9ab60-e02f-c118-bcff-16bdd91626c7/metadata/00000023.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9789	CDF8E48B3EDC9836BB80D27BC6977013BA6EEF511BB9C474E4F90080DEB22D60	1	2025-08-25 14:55:00.177994
amjewess:taj1895.0009.001:00000024	3f0824c5-1f1e-3c4d-4507-6feab26561e9/data/00000024.function:source.format:image.tif	image/tiff	function:source	9890	0FBCBBBAC970FFE68F70F999DAB499D4497B54C6CDACD52A049B6BCBBE19BC41	1	2025-08-25 14:55:00.178421
amjewess:taj1895.0009.001:00000024	3f0824c5-1f1e-3c4d-4507-6feab26561e9/descriptor/3f0824c5-1f1e-3c4d-4507-6feab26561e9.types:fileset.mets2.xml	application/xml	function:descriptor	6049	EF5D362B6A6CF66AE2972B32E6DD56D2585C464571AD8A054FCA52D518F36514	1	2025-08-25 14:55:00.178384
amjewess:taj1895.0009.001:00000024	3f0824c5-1f1e-3c4d-4507-6feab26561e9/metadata/00000024.function:source.format:image.function:event.premis.xml	application/xml	function:event	3363	D55CF851AC62F4E73B73A46145A7D052096FA72C3A28D054DF9B937A7A9DD86D	1	2025-08-25 14:55:00.178469
amjewess:taj1895.0009.001:00000024	3f0824c5-1f1e-3c4d-4507-6feab26561e9/metadata/00000024.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4822	9A18CDC857B13E483B66FDB4E1C233A0297E767EEA6024F53C9F3A2B8AC60862	1	2025-08-25 14:55:00.178447
amjewess:taj1895.0009.001:00000025	7e514985-b150-2e19-80ca-e7b75be479f8/data/00000025.function:source.format:image.tif	image/tiff	function:source	969	79B0FFC43F7D4CCE22472AECE1160FDDDF1D8A917115EB9486A473F72D168E54	1	2025-08-25 14:55:00.178908
amjewess:taj1895.0009.001:00000025	7e514985-b150-2e19-80ca-e7b75be479f8/descriptor/7e514985-b150-2e19-80ca-e7b75be479f8.types:fileset.mets2.xml	application/xml	function:descriptor	1419	801D5D492B67535BE863A6B8E395973C6BD3C096B6EF503AC88770811DF994B5	1	2025-08-25 14:55:00.178875
amjewess:taj1895.0009.001:00000025	7e514985-b150-2e19-80ca-e7b75be479f8/metadata/00000025.function:source.format:image.function:event.premis.xml	application/xml	function:event	7435	BF0DA66754490272FE3EAF2AB837DD0101C8C58EC9CB8E4D09523870B2E16883	1	2025-08-25 14:55:00.178957
amjewess:taj1895.0009.001:00000025	7e514985-b150-2e19-80ca-e7b75be479f8/metadata/00000025.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6720	CDD0AB1E0D5F4BEBFBA8724539DD1F3B69FE6CA47D145475DF643E53C0DFD55E	1	2025-08-25 14:55:00.178933
amjewess:taj1895.0009.001:00000026	1cc64838-a3d9-4592-a82f-db4e34085214/data/00000026.function:source.format:image.tif	image/tiff	function:source	5877	21D84ECDF1578E467BC8BEA5097B17DE169B79F054490318845E580F504ABE0A	1	2025-08-25 14:55:00.179354
amjewess:taj1895.0009.001:00000026	1cc64838-a3d9-4592-a82f-db4e34085214/descriptor/1cc64838-a3d9-4592-a82f-db4e34085214.types:fileset.mets2.xml	application/xml	function:descriptor	3145	4A96D40C2F9D1577078ED43A1E88539CAE551D7F3D46693955F72743358D94CC	1	2025-08-25 14:55:00.179321
amjewess:taj1895.0009.001:00000026	1cc64838-a3d9-4592-a82f-db4e34085214/metadata/00000026.function:source.format:image.function:event.premis.xml	application/xml	function:event	2748	C8914AC526575F9D52129F94AF7EEBA160A14A8201CBDB5D0E5056DA8D88DB2A	1	2025-08-25 14:55:00.179405
amjewess:taj1895.0009.001:00000026	1cc64838-a3d9-4592-a82f-db4e34085214/metadata/00000026.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	5387	8C12D302B8C4FC6E11D25E82840DF4A0B856B02A5E637EE2C96C0DCA0AAE6D1B	1	2025-08-25 14:55:00.179382
amjewess:taj1895.0009.001:00000027	c5007583-15fd-b0d6-59c3-951e87baa8c0/data/00000027.function:source.format:image.tif	image/tiff	function:source	714	DC4111EA3800DB5C3D951E56CB77D2562909BAC74DC7FA5A683C7410AA979ABC	1	2025-08-25 14:55:00.179797
amjewess:taj1895.0009.001:00000027	c5007583-15fd-b0d6-59c3-951e87baa8c0/descriptor/c5007583-15fd-b0d6-59c3-951e87baa8c0.types:fileset.mets2.xml	application/xml	function:descriptor	3196	40DD46A7072A8D23975DEE7BE3E2B46050B9E33E7519E44BC15B1AF19C7CB110	1	2025-08-25 14:55:00.179763
amjewess:taj1895.0009.001:00000027	c5007583-15fd-b0d6-59c3-951e87baa8c0/metadata/00000027.function:source.format:image.function:event.premis.xml	application/xml	function:event	4463	8E083AB0EC4450B6D17264C07274A191CC88EBAE8B3EEE8BBFA381E8258B9A52	1	2025-08-25 14:55:00.179846
amjewess:taj1895.0009.001:00000027	c5007583-15fd-b0d6-59c3-951e87baa8c0/metadata/00000027.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6137	390628835B26DF95CB224B06D0220506E663ED26A69FA5A8083A1E78203C8ABD	1	2025-08-25 14:55:00.179823
amjewess:taj1895.0009.001:00000028	d4aafe2f-9904-9196-3425-d3a61ecc1eda/data/00000028.function:source.format:image.tif	image/tiff	function:source	653	954B18644E8DD51DA9D114019158879769688EF8E7FE90EB1771E7B3A84A4304	1	2025-08-25 14:55:00.180242
amjewess:taj1895.0009.001:00000028	d4aafe2f-9904-9196-3425-d3a61ecc1eda/descriptor/d4aafe2f-9904-9196-3425-d3a61ecc1eda.types:fileset.mets2.xml	application/xml	function:descriptor	4485	9F6FF8DC8C4D5094ED05A1805A6B3D731C9C699AA8F0A03181A6183059693388	1	2025-08-25 14:55:00.180209
amjewess:taj1895.0009.001:00000028	d4aafe2f-9904-9196-3425-d3a61ecc1eda/metadata/00000028.function:source.format:image.function:event.premis.xml	application/xml	function:event	5321	E9A819F407A8F0888FD0712554BF3BE7AE0A7E5BF38A8D2068287C8D5DB1B8DF	1	2025-08-25 14:55:00.180290
amjewess:taj1895.0009.001:00000028	d4aafe2f-9904-9196-3425-d3a61ecc1eda/metadata/00000028.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8016	9B0C62F5CD8A82747021B1E8C0DD2777EB01FC9513F97ADBE7091C420E0BCBE5	1	2025-08-25 14:55:00.180268
amjewess:taj1895.0009.001:00000029	e0c839a4-b7c6-5137-2c84-8e7a9d14d624/data/00000029.function:source.format:image.tif	image/tiff	function:source	8395	4D9A0BED0C60E7B6F2ECC7067FA97B148DAFDC898F8686F37AC24A6C0944D97C	1	2025-08-25 14:55:00.180722
amjewess:taj1895.0009.001:00000029	e0c839a4-b7c6-5137-2c84-8e7a9d14d624/descriptor/e0c839a4-b7c6-5137-2c84-8e7a9d14d624.types:fileset.mets2.xml	application/xml	function:descriptor	6861	4D05C340F2E19A71F425BF8A7ABD4D5938721A689D087C880B96572759E1FE2D	1	2025-08-25 14:55:00.180688
amjewess:taj1895.0009.001:00000029	e0c839a4-b7c6-5137-2c84-8e7a9d14d624/metadata/00000029.function:source.format:image.function:event.premis.xml	application/xml	function:event	2254	C798782D3B8A4D387083C3517986A092635B651F627956E672CE5E0E0E837DAF	1	2025-08-25 14:55:00.180770
amjewess:taj1895.0009.001:00000029	e0c839a4-b7c6-5137-2c84-8e7a9d14d624/metadata/00000029.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8964	F8603ACB841D1FC5EB514F6E988ED7C53366FAC580D87F982A47948CE3F2018F	1	2025-08-25 14:55:00.180747
